Datetime,Junction,Vehicle,occupy,speed
2022-10-13 14:00:00,4,353.0,0.0911,60.9
2022-10-13 15:00:00,4,369.0,0.0873,62.5
2022-10-13 16:00:00,4,366.0,0.0877,63.5
2022-10-13 17:00:00,4,383.0,0.0836,66.4
2022-10-13 18:00:00,4,323.0,0.0727,66.9
2022-10-13 19:00:00,4,378.0,0.0861,66.8
2022-10-13 20:00:00,4,333.0,0.0728,68.1
2022-10-13 21:00:00,4,345.0,0.0799,66.7
2022-10-13 22:00:00,4,319.0,0.0762,65.7
2022-10-13 23:00:00,4,341.0,0.0803,65.1
2022-10-14 00:00:00,4,315.0,0.0727,66.9
2022-10-14 01:00:00,4,308.0,0.0674,69.2
2022-10-14 02:00:00,4,302.0,0.0672,69.8
2022-10-14 03:00:00,4,305.0,0.0677,69.8
2022-10-14 04:00:00,4,273.0,0.0621,69.9
2022-10-14 05:00:00,4,258.0,0.0544,71.9
2022-10-14 06:00:00,4,278.0,0.0702,67.7
2022-10-14 07:00:00,4,256.0,0.0585,68.1
2022-10-14 08:00:00,4,288.0,0.0678,67.7
2022-10-14 09:00:00,4,249.0,0.0557,68.8
2022-10-14 10:00:00,4,270.0,0.0695,65.4
2022-10-14 11:00:00,4,278.0,0.0649,66.3
2022-10-14 12:00:00,4,254.0,0.0646,65.8
2022-10-14 13:00:00,4,253.0,0.0658,64.7
2022-10-14 14:00:00,4,231.0,0.0559,66.4
2022-10-14 15:00:00,4,277.0,0.0683,66.8
2022-10-14 16:00:00,4,239.0,0.0597,66.3
2022-10-14 17:00:00,4,208.0,0.0557,64.2
2022-10-14 18:00:00,4,199.0,0.0495,65.1
2022-10-14 19:00:00,4,229.0,0.0542,67.1
2022-10-14 20:00:00,4,209.0,0.0551,65.6
2022-10-14 21:00:00,4,196.0,0.0472,66.9
2022-10-14 22:00:00,4,201.0,0.0502,66.9
2022-10-14 23:00:00,4,156.0,0.0355,69.6
2022-10-15 00:00:00,4,146.0,0.0369,69.2
2022-10-15 01:00:00,4,173.0,0.0473,65.6
2022-10-15 02:00:00,4,173.0,0.0424,67.1
2022-10-15 03:00:00,4,164.0,0.0395,68.3
2022-10-15 04:00:00,4,173.0,0.047,65.3
2022-10-15 05:00:00,4,136.0,0.0342,65.6
2022-10-15 06:00:00,4,145.0,0.0399,64.4
2022-10-15 07:00:00,4,120.0,0.034,62.7
2022-10-15 08:00:00,4,143.0,0.0364,64.6
2022-10-15 09:00:00,4,177.0,0.0422,67.4
2022-10-15 10:00:00,4,140.0,0.0342,68.0
2022-10-15 11:00:00,4,144.0,0.035,68.5
2022-10-15 12:00:00,4,130.0,0.037,67.6
2022-10-15 13:00:00,4,121.0,0.0324,68.2
2022-10-15 14:00:00,4,112.0,0.0286,70.4
2022-10-15 15:00:00,4,114.0,0.0299,70.9
2022-10-15 16:00:00,4,139.0,0.0365,71.6
2022-10-15 17:00:00,4,88.0,0.0249,68.7
2022-10-15 18:00:00,4,97.0,0.0339,63.3
2022-10-15 19:00:00,4,97.0,0.0292,63.5
2022-10-15 20:00:00,4,124.0,0.0346,66.3
2022-10-15 21:00:00,4,106.0,0.0318,65.5
2022-10-15 22:00:00,4,86.0,0.0255,65.5
2022-10-15 23:00:00,4,121.0,0.0359,64.9
2022-10-16 00:00:00,4,107.0,0.0317,65.0
2022-10-16 01:00:00,4,106.0,0.0335,63.2
2022-10-16 02:00:00,4,99.0,0.0306,63.2
2022-10-16 03:00:00,4,95.0,0.0308,63.5
2022-10-16 04:00:00,4,91.0,0.0268,65.0
2022-10-16 05:00:00,4,112.0,0.0331,66.3
2022-10-16 06:00:00,4,100.0,0.0267,67.9
2022-10-16 07:00:00,4,88.0,0.0256,67.5
2022-10-16 08:00:00,4,98.0,0.0278,68.3
2022-10-16 09:00:00,4,98.0,0.0306,65.8
2022-10-16 10:00:00,4,112.0,0.0298,68.0
2022-10-16 11:00:00,4,103.0,0.0323,66.2
2022-10-16 12:00:00,4,118.0,0.0307,68.7
2022-10-16 13:00:00,4,92.0,0.0262,67.4
2022-10-16 14:00:00,4,99.0,0.0277,68.7
2022-10-16 15:00:00,4,97.0,0.0309,64.4
2022-10-16 16:00:00,4,92.0,0.0241,67.3
2022-10-16 17:00:00,4,117.0,0.0296,68.7
2022-10-16 18:00:00,4,97.0,0.0293,66.1
2022-10-16 19:00:00,4,120.0,0.0343,65.4
2022-10-16 20:00:00,4,160.0,0.0394,69.7
2022-10-16 21:00:00,4,153.0,0.043,68.0
2022-10-16 22:00:00,4,159.0,0.0354,73.3
2022-10-16 23:00:00,4,129.0,0.0335,70.6
2022-10-17 00:00:00,4,122.0,0.035,65.8
2022-10-17 01:00:00,4,140.0,0.0363,66.5
2022-10-17 02:00:00,4,158.0,0.0441,64.4
2022-10-17 03:00:00,4,171.0,0.0439,65.3
2022-10-17 04:00:00,4,178.0,0.0457,66.4
2022-10-17 05:00:00,4,207.0,0.0481,69.2
2022-10-17 06:00:00,4,215.0,0.0536,68.4
2022-10-17 07:00:00,4,251.0,0.0635,68.0
2022-10-17 08:00:00,4,285.0,0.0733,67.6
2022-10-17 09:00:00,4,358.0,0.0821,70.4
2022-10-17 10:00:00,4,282.0,0.0638,72.4
2022-10-17 11:00:00,4,253.0,0.0623,69.9
2022-10-17 12:00:00,4,258.0,0.0694,67.2
2022-10-17 13:00:00,4,236.0,0.0624,66.7
2022-10-17 14:00:00,4,263.0,0.0702,66.3
2022-10-17 15:00:00,4,279.0,0.0725,66.2
2022-10-17 16:00:00,4,286.0,0.0672,69.0
2022-10-17 17:00:00,4,370.0,0.0991,67.2
2022-10-17 18:00:00,4,369.0,0.0889,69.0
2022-10-17 19:00:00,4,448.0,0.1119999999999999,68.1
2022-10-17 20:00:00,4,465.0,0.1164,68.0
2022-10-17 21:00:00,4,499.0,0.1376,65.4
2022-10-17 22:00:00,4,472.0,0.1108,68.9
2022-10-17 23:00:00,4,422.0,0.1124,67.2
2022-10-18 00:00:00,4,355.0,0.0881,66.2
2022-10-18 01:00:00,4,323.0,0.084,64.5
2022-10-18 02:00:00,4,337.0,0.0899,63.0
2022-10-18 03:00:00,4,431.0,0.109,63.0
2022-10-18 04:00:00,4,394.0,0.0998,63.2
2022-10-18 05:00:00,4,496.0,0.1284,62.7
2022-10-18 06:00:00,4,530.0,0.156,59.3
2022-10-18 07:00:00,4,551.0,0.1442,60.4
2022-10-18 08:00:00,4,635.0,0.1769,59.0
2022-10-18 09:00:00,4,582.0,0.1537,59.8
2022-10-18 10:00:00,4,543.0,0.1543,58.2
2022-10-18 11:00:00,4,521.0,0.1356,59.9
2022-10-18 12:00:00,4,544.0,0.1415,60.7
2022-10-18 13:00:00,4,559.0,0.1757,56.8
2022-10-18 14:00:00,4,537.0,0.1417,58.7
2022-10-18 15:00:00,4,627.0,0.1666,59.3
2022-10-18 16:00:00,4,591.0,0.159,59.7
2022-10-18 17:00:00,4,554.0,0.1482,60.2
2022-10-18 18:00:00,4,646.0,0.1699,60.0
2022-10-18 19:00:00,4,599.0,0.1495,61.6
2022-10-18 20:00:00,4,646.0,0.1799,59.4
2022-10-18 21:00:00,4,592.0,0.1589,59.7
2022-10-18 22:00:00,4,610.0,0.1657,59.3
2022-10-18 23:00:00,4,568.0,0.1552,59.3
2022-10-19 00:00:00,4,564.0,0.1702,56.7
2022-10-19 01:00:00,4,534.0,0.1332,59.9
2022-10-19 02:00:00,4,533.0,0.1539,58.1
2022-10-19 03:00:00,4,525.0,0.1515,57.1
2022-10-19 04:00:00,4,571.0,0.1839,54.0
2022-10-19 05:00:00,4,532.0,0.1725,52.9
2022-10-19 06:00:00,4,533.0,0.1572,54.4
2022-10-19 07:00:00,4,551.0,0.1725,53.6
2022-10-19 08:00:00,4,549.0,0.1479,56.9
2022-10-19 09:00:00,4,504.0,0.1275,60.1
2022-10-19 10:00:00,4,543.0,0.1517,58.9
2022-10-19 11:00:00,4,520.0,0.139,59.7
2022-10-19 12:00:00,4,430.0,0.1144,60.3
2022-10-19 13:00:00,4,436.0,0.1199,60.1
2022-10-19 14:00:00,4,448.0,0.1257,59.3
2022-10-19 15:00:00,4,540.0,0.1625,57.2
2022-10-19 16:00:00,4,442.0,0.1154,59.5
2022-10-19 17:00:00,4,449.0,0.1213,59.4
2022-10-19 18:00:00,4,446.0,0.1347,57.5
2022-10-19 19:00:00,4,483.0,0.127,59.4
2022-10-19 20:00:00,4,486.0,0.162,55.3
2022-10-19 21:00:00,4,426.0,0.13,55.1
2022-10-19 22:00:00,4,501.0,0.1863,50.8
2022-10-19 23:00:00,4,493.0,0.1738,49.1
2022-10-20 00:00:00,4,492.0,0.1573,50.9
2022-10-20 01:00:00,4,435.0,0.1344,52.3
2022-10-20 02:00:00,4,479.0,0.1442,53.6
2022-10-20 03:00:00,4,506.0,0.1935,49.6
2022-10-20 04:00:00,4,506.0,0.16,51.2
2022-10-20 05:00:00,4,441.0,0.1346,52.9
2022-10-20 06:00:00,4,495.0,0.177,50.6
2022-10-20 07:00:00,4,504.0,0.1661,50.7
2022-10-20 08:00:00,4,509.0,0.1528,52.7
2022-10-20 09:00:00,4,566.0,0.2125,49.4
2022-10-20 10:00:00,4,506.0,0.1623,50.4
2022-10-20 11:00:00,4,490.0,0.1423,53.7
2022-10-20 12:00:00,4,467.0,0.1467,53.5
2022-10-20 13:00:00,4,502.0,0.1839,50.0
2022-10-20 14:00:00,4,519.0,0.2054,47.0
2022-10-20 15:00:00,4,562.0,0.2243,44.3
2022-10-20 16:00:00,4,510.0,0.2072,43.5
2022-10-20 17:00:00,4,493.0,0.1745,45.7
2022-10-20 18:00:00,4,519.0,0.2276,43.4
2022-10-20 19:00:00,4,514.0,0.2157,41.9
2022-10-20 20:00:00,4,530.0,0.2205,41.7
2022-10-20 21:00:00,4,522.0,0.2025,43.3
2022-10-20 22:00:00,4,502.0,0.1596,47.7
2022-10-20 23:00:00,4,521.0,0.1675,49.7
2022-10-21 00:00:00,4,488.0,0.2001,46.8
2022-10-21 01:00:00,4,540.0,0.2247,44.3
2022-10-21 02:00:00,4,520.0,0.2259,42.3
2022-10-21 03:00:00,4,539.0,0.2319999999999999,41.1
2022-10-21 04:00:00,4,534.0,0.2253,41.5
2022-10-21 05:00:00,4,547.0,0.2246,41.4
2022-10-21 06:00:00,4,536.0,0.1726,45.8
2022-10-21 07:00:00,4,523.0,0.1837,46.8
2022-10-21 08:00:00,4,556.0,0.2295,44.1
2022-10-21 09:00:00,4,551.0,0.2102,44.5
2022-10-21 10:00:00,4,570.0,0.2643,40.5
2022-10-21 11:00:00,4,548.0,0.2074,42.6
2022-10-21 12:00:00,4,522.0,0.201,43.1
2022-10-21 13:00:00,4,521.0,0.1998,43.4
2022-10-21 14:00:00,4,536.0,0.1883,45.4
2022-10-21 15:00:00,4,504.0,0.1411,51.7
2022-10-21 16:00:00,4,553.0,0.2007,48.5
2022-10-21 17:00:00,4,556.0,0.2433,44.0
2022-10-21 18:00:00,4,532.0,0.2151,42.9
2022-10-21 19:00:00,4,536.0,0.1952,44.2
2022-10-21 20:00:00,4,587.0,0.1866,48.0
2022-10-21 21:00:00,4,567.0,0.1766,50.8
2022-10-21 22:00:00,4,460.0,0.1743,48.5
2022-10-21 23:00:00,4,427.0,0.1382,50.1
2022-10-22 00:00:00,4,520.0,0.2251,44.6
2022-10-22 01:00:00,4,527.0,0.2408,40.9
2022-10-22 02:00:00,4,551.0,0.223,40.6
2022-10-22 03:00:00,4,536.0,0.2663,37.5
2022-10-22 04:00:00,4,513.0,0.2328,36.9
2022-10-22 05:00:00,4,520.0,0.2243,37.4
2022-10-22 06:00:00,4,530.0,0.2223,38.2
2022-10-22 07:00:00,4,528.0,0.2352,37.8
2022-10-22 08:00:00,4,521.0,0.2176,38.2
2022-10-22 09:00:00,4,514.0,0.2388,37.1
2022-10-22 10:00:00,4,540.0,0.2435,36.9
2022-10-22 11:00:00,4,537.0,0.2482,36.0
2022-10-22 12:00:00,4,517.0,0.2758,33.4
2022-10-22 13:00:00,4,513.0,0.2498,33.0
2022-10-22 14:00:00,4,516.0,0.2412,34.3
2022-10-22 15:00:00,4,534.0,0.2518,34.5
2022-10-22 16:00:00,4,525.0,0.2503,34.4
2022-10-22 17:00:00,4,533.0,0.2618,33.7
2022-10-22 18:00:00,4,514.0,0.241,34.2
2022-10-22 19:00:00,4,521.0,0.2132,36.9
2022-10-22 20:00:00,4,534.0,0.2411,36.9
2022-10-22 21:00:00,4,554.0,0.2523,35.8
2022-10-22 22:00:00,4,516.0,0.2249,36.6
2022-10-22 23:00:00,4,540.0,0.2502,35.7
2022-10-23 00:00:00,4,520.0,0.2478,34.9
2022-10-23 01:00:00,4,541.0,0.2273,36.6
2022-10-23 02:00:00,4,534.0,0.2566,35.2
2022-10-23 03:00:00,4,509.0,0.282,31.8
2022-10-23 04:00:00,4,500.0,0.2996,29.4
2022-10-23 05:00:00,4,532.0,0.2536,31.9
2022-10-23 06:00:00,4,524.0,0.2511,33.0
2022-10-23 07:00:00,4,528.0,0.2382,34.4
2022-10-23 08:00:00,4,532.0,0.2783,32.9
2022-10-23 09:00:00,4,520.0,0.2364,34.7
2022-10-23 10:00:00,4,550.0,0.2861,33.5
2022-10-23 11:00:00,4,501.0,0.2789,32.2
2022-10-23 12:00:00,4,510.0,0.2689999999999999,31.5
2022-10-23 13:00:00,4,524.0,0.2727,31.2
2022-10-23 14:00:00,4,512.0,0.3139,28.7
2022-10-23 15:00:00,4,509.0,0.3424,26.7
2022-10-23 16:00:00,4,547.0,0.2692,30.2
2022-10-23 17:00:00,4,552.0,0.2502,33.1
2022-10-23 18:00:00,4,484.0,0.3141,29.7
2022-10-23 19:00:00,4,472.0,0.3207,27.3
2022-10-23 20:00:00,4,516.0,0.2381,31.4
2022-10-23 21:00:00,4,542.0,0.2502,33.2
2022-10-23 22:00:00,4,555.0,0.2371,35.5
2022-10-23 23:00:00,4,520.0,0.2783,32.7
2022-10-24 00:00:00,4,519.0,0.2431,33.7
2022-10-24 01:00:00,4,520.0,0.2346,34.9
2022-10-24 02:00:00,4,528.0,0.2656,33.4
2022-10-24 03:00:00,4,529.0,0.2375,34.6
2022-10-24 04:00:00,4,537.0,0.2254,36.6
2022-10-24 05:00:00,4,525.0,0.2184,37.8
2022-10-24 06:00:00,4,542.0,0.2263,37.9
2022-10-24 07:00:00,4,513.0,0.1993,39.8
2022-10-24 08:00:00,4,503.0,0.1259,51.2
2022-10-24 09:00:00,4,547.0,0.1899,49.3
2022-10-24 10:00:00,4,570.0,0.1998,47.4
2022-10-24 11:00:00,4,544.0,0.2301,43.1
2022-10-24 12:00:00,4,521.0,0.2021,43.0
2022-10-24 13:00:00,4,546.0,0.2047,42.6
2022-10-24 14:00:00,4,528.0,0.2339999999999999,39.7
2022-10-24 15:00:00,4,508.0,0.1953,40.7
2022-10-24 16:00:00,4,573.0,0.2067,42.7
2022-10-24 17:00:00,4,545.0,0.1632,48.4
2022-10-24 18:00:00,4,493.0,0.1356,53.1
2022-10-24 19:00:00,4,573.0,0.1947,50.3
2022-10-24 20:00:00,4,503.0,0.1544,51.3
2022-10-24 21:00:00,4,518.0,0.1238,58.4
2022-10-24 22:00:00,4,474.0,0.1218,60.3
2022-10-24 23:00:00,4,481.0,0.1215,61.4
2022-10-25 00:00:00,4,416.0,0.1102,61.1
2022-10-25 01:00:00,4,499.0,0.144,58.4
2022-10-25 02:00:00,4,507.0,0.1338,59.9
2022-10-25 03:00:00,4,529.0,0.1419,59.7
2022-10-25 04:00:00,4,489.0,0.1274,60.7
2022-10-25 05:00:00,4,488.0,0.121,62.4
2022-10-25 06:00:00,4,463.0,0.1194,61.8
2022-10-25 07:00:00,4,419.0,0.1051,62.9
2022-10-25 08:00:00,4,496.0,0.1286,62.1
2022-10-25 09:00:00,4,428.0,0.1009,64.7
2022-10-25 10:00:00,4,439.0,0.1056,65.1
2022-10-25 11:00:00,4,445.0,0.1046,66.2
2022-10-25 12:00:00,4,425.0,0.1025,65.9
2022-10-25 13:00:00,4,441.0,0.1129,63.7
2022-10-25 14:00:00,4,445.0,0.1052,65.3
2022-10-25 15:00:00,4,387.0,0.1009999999999999,63.2
2022-10-25 16:00:00,4,455.0,0.1099,64.2
2022-10-25 17:00:00,4,466.0,0.1663,54.6
2022-10-25 18:00:00,4,441.0,0.2769999999999999,40.8
2022-10-25 19:00:00,4,461.0,0.1585,44.5
2022-10-25 20:00:00,4,421.0,0.1013,55.4
2022-10-25 21:00:00,4,384.0,0.0864,62.8
2022-10-25 22:00:00,4,383.0,0.0915,64.8
2022-10-25 23:00:00,4,349.0,0.076,68.6
2022-10-26 00:00:00,4,347.0,0.0794,68.3
2022-10-26 01:00:00,4,309.0,0.0726,67.9
2022-10-26 02:00:00,4,371.0,0.0878,67.3
2022-10-26 03:00:00,4,322.0,0.0713,69.0
2022-10-26 04:00:00,4,264.0,0.0597,69.5
2022-10-26 05:00:00,4,226.0,0.0496,70.8
2022-10-26 06:00:00,4,269.0,0.057,72.2
2022-10-26 07:00:00,4,277.0,0.0667,69.1
2022-10-26 08:00:00,4,312.0,0.0668,70.7
2022-10-26 09:00:00,4,280.0,0.0659,68.8
2022-10-26 10:00:00,4,266.0,0.061,68.8
2022-10-26 11:00:00,4,237.0,0.0548,68.4
2022-10-26 12:00:00,4,217.0,0.0442,72.0
2022-10-26 13:00:00,4,233.0,0.065,65.4
2022-10-26 14:00:00,4,269.0,0.0619,67.5
2022-10-26 15:00:00,4,266.0,0.062,68.4
2022-10-26 16:00:00,4,212.0,0.0495,68.2
2022-10-26 17:00:00,4,224.0,0.0518,68.5
2022-10-26 18:00:00,4,193.0,0.0421,71.0
2022-10-26 19:00:00,4,211.0,0.0471,71.1
2022-10-26 20:00:00,4,219.0,0.0514,69.9
2022-10-26 21:00:00,4,179.0,0.0401,70.1
2022-10-26 22:00:00,4,212.0,0.047,70.4
2022-10-26 23:00:00,4,199.0,0.0444,70.9
2022-10-27 00:00:00,4,193.0,0.0463,71.3
2022-10-27 01:00:00,4,163.0,0.039,71.0
2022-10-27 02:00:00,4,164.0,0.0354,74.4
2022-10-27 03:00:00,4,154.0,0.0399,70.7
2022-10-27 04:00:00,4,164.0,0.0423,69.4
2022-10-27 05:00:00,4,130.0,0.0295,72.0
2022-10-27 06:00:00,4,159.0,0.0374,72.8
2022-10-27 07:00:00,4,135.0,0.0367,69.9
2022-10-27 08:00:00,4,165.0,0.039,71.1
2022-10-27 09:00:00,4,153.0,0.0395,68.8
2022-10-27 10:00:00,4,159.0,0.0406,69.5
2022-10-27 11:00:00,4,145.0,0.0371,70.0
2022-10-27 12:00:00,4,150.0,0.0386,69.1
2022-10-27 13:00:00,4,136.0,0.0339,70.3
2022-10-27 14:00:00,4,122.0,0.0305,70.1
2022-10-27 15:00:00,4,141.0,0.0343,69.6
2022-10-27 16:00:00,4,122.0,0.0309,69.0
2022-10-27 17:00:00,4,101.0,0.027,68.7
2022-10-27 18:00:00,4,122.0,0.0291,70.3
2022-10-27 19:00:00,4,102.0,0.0281,67.0
2022-10-27 20:00:00,4,107.0,0.0296,65.4
2022-10-27 21:00:00,4,124.0,0.0317,66.2
2022-10-27 22:00:00,4,98.0,0.0257,66.3
2022-10-27 23:00:00,4,99.0,0.0278,65.7
2022-10-28 00:00:00,4,102.0,0.0304,63.8
2022-10-28 01:00:00,4,105.0,0.0296,65.1
2022-10-28 02:00:00,4,85.0,0.0215,66.9
2022-10-28 03:00:00,4,126.0,0.0299,70.6
2022-10-28 04:00:00,4,107.0,0.0297,67.7
2022-10-28 05:00:00,4,116.0,0.0351,64.6
2022-10-28 06:00:00,4,100.0,0.0274,65.2
2022-10-28 07:00:00,4,97.0,0.0287,64.1
2022-10-28 08:00:00,4,104.0,0.0303,63.6
2022-10-28 09:00:00,4,124.0,0.0378,62.3
2022-10-28 10:00:00,4,105.0,0.0354,58.9
2022-10-28 11:00:00,4,100.0,0.0283,62.5
2022-10-28 12:00:00,4,113.0,0.0349,62.2
2022-10-28 13:00:00,4,83.0,0.0312,58.4
2022-10-28 14:00:00,4,117.0,0.034,61.1
2022-10-28 15:00:00,4,110.0,0.0304,63.6
2022-10-28 16:00:00,4,120.0,0.0343,64.1
2022-10-28 17:00:00,4,127.0,0.0389,62.4
2022-10-28 18:00:00,4,115.0,0.0308,64.5
2022-10-28 19:00:00,4,119.0,0.0337,64.5
2022-10-28 20:00:00,4,157.0,0.0401,67.6
2022-10-28 21:00:00,4,176.0,0.0399,72.2
2022-10-28 22:00:00,4,157.0,0.0409,71.0
2022-10-28 23:00:00,4,135.0,0.0345,70.8
2022-10-29 00:00:00,4,138.0,0.0405,66.3
2022-10-29 01:00:00,4,163.0,0.049,63.7
2022-10-29 02:00:00,4,168.0,0.0404,68.2
2022-10-29 03:00:00,4,156.0,0.0438,65.9
2022-10-29 04:00:00,4,193.0,0.0462,69.0
2022-10-29 05:00:00,4,217.0,0.0531,70.2
2022-10-29 06:00:00,4,238.0,0.0603,69.5
2022-10-29 07:00:00,4,263.0,0.0604,72.3
2022-10-29 08:00:00,4,277.0,0.064,72.4
2022-10-29 09:00:00,4,351.0,0.0926,68.8
2022-10-29 10:00:00,4,267.0,0.063,70.7
2022-10-29 11:00:00,4,257.0,0.0598,72.2
2022-10-29 12:00:00,4,228.0,0.0558,71.4
2022-10-29 13:00:00,4,220.0,0.0645,66.8
2022-10-29 14:00:00,4,234.0,0.0588,67.5
2022-10-29 15:00:00,4,283.0,0.0665,70.4
2022-10-29 16:00:00,4,310.0,0.0803,68.3
2022-10-29 17:00:00,4,376.0,0.0909,69.5
2022-10-29 18:00:00,4,314.0,0.0808,68.8
2022-10-29 19:00:00,4,433.0,0.1107,67.9
2022-10-29 20:00:00,4,505.0,0.1293,67.3
2022-10-29 21:00:00,4,468.0,0.1149,68.0
2022-10-29 22:00:00,4,482.0,0.1247,67.5
2022-10-29 23:00:00,4,405.0,0.1018,68.0
2022-10-30 00:00:00,4,389.0,0.0987,66.8
2022-10-30 01:00:00,4,351.0,0.0851,67.3
2022-10-30 02:00:00,4,391.0,0.1082,63.9
2022-10-30 03:00:00,4,371.0,0.1019,62.3
2022-10-30 04:00:00,4,403.0,0.1026,63.4
2022-10-30 05:00:00,4,448.0,0.1166,63.1
2022-10-30 06:00:00,4,495.0,0.1184,65.4
2022-10-30 07:00:00,4,599.0,0.1536,64.3
2022-10-30 08:00:00,4,581.0,0.1658,61.3
2022-10-30 09:00:00,4,598.0,0.155,62.4
2022-10-30 10:00:00,4,630.0,0.1682,61.8
2022-10-30 11:00:00,4,599.0,0.1774,59.5
2022-10-30 12:00:00,4,483.0,0.1394,58.6
2022-10-30 13:00:00,4,486.0,0.1159,63.4
2022-10-30 14:00:00,4,522.0,0.1248,65.9
2022-10-30 15:00:00,4,500.0,0.1165,67.7
2022-10-30 16:00:00,4,580.0,0.1472,65.9
2022-10-30 17:00:00,4,593.0,0.1633,63.0
2022-10-30 18:00:00,4,643.0,0.1866,60.0
2022-10-30 19:00:00,4,620.0,0.1646,61.0
2022-10-30 20:00:00,4,605.0,0.1689999999999999,59.8
2022-10-30 21:00:00,4,595.0,0.1698,58.6
2022-10-30 22:00:00,4,575.0,0.1605,58.5
2022-10-30 23:00:00,4,521.0,0.1341,61.1
2022-10-31 00:00:00,4,502.0,0.1301,62.6
2022-10-31 01:00:00,4,512.0,0.1421,61.2
2022-10-31 02:00:00,4,471.0,0.1203,62.7
2022-10-31 03:00:00,4,529.0,0.1363,63.0
2022-10-31 04:00:00,4,508.0,0.1347,62.5
2022-10-31 05:00:00,4,497.0,0.1377,60.9
2022-10-31 06:00:00,4,539.0,0.1637,57.9
2022-10-31 07:00:00,4,522.0,0.1459,58.9
2022-10-31 08:00:00,4,524.0,0.1419,60.1
2022-10-31 09:00:00,4,473.0,0.1282,60.6
2022-10-31 10:00:00,4,561.0,0.154,60.5
2022-10-31 11:00:00,4,525.0,0.1578,58.4
2022-10-31 12:00:00,4,486.0,0.1601,56.1
2022-10-31 13:00:00,4,429.0,0.1105,60.0
2022-10-31 14:00:00,4,464.0,0.1262,60.9
2022-10-31 15:00:00,4,438.0,0.1146,62.2
2022-10-31 16:00:00,4,469.0,0.1277,62.1
2022-10-31 17:00:00,4,463.0,0.1264,61.8
2022-10-31 18:00:00,4,495.0,0.1344,61.7
2022-10-31 19:00:00,4,492.0,0.1381,60.8
2022-10-31 20:00:00,4,534.0,0.1557,59.4
2022-10-31 21:00:00,4,523.0,0.1535,58.4
2022-10-31 22:00:00,4,522.0,0.1482,59.1
2022-10-31 23:00:00,4,506.0,0.1403,59.5
2022-11-01 00:00:00,4,509.0,0.1703,55.3
2022-11-01 01:00:00,4,523.0,0.1602,55.7
2022-11-01 02:00:00,4,515.0,0.1803,53.2
2022-11-01 03:00:00,4,516.0,0.175,52.0
2022-11-01 04:00:00,4,497.0,0.1694,51.8
2022-11-01 05:00:00,4,529.0,0.168,52.7
2022-11-01 06:00:00,4,537.0,0.1912,51.0
2022-11-01 07:00:00,4,527.0,0.1779,50.5
2022-11-01 08:00:00,4,570.0,0.2103,48.8
2022-11-01 09:00:00,4,525.0,0.1626,52.0
2022-11-01 10:00:00,4,522.0,0.1673,52.6
2022-11-01 11:00:00,4,533.0,0.1747,52.3
2022-11-01 12:00:00,4,521.0,0.2333,46.2
2022-11-01 13:00:00,4,577.0,0.2445,43.5
2022-11-01 14:00:00,4,531.0,0.21,43.0
2022-11-01 15:00:00,4,546.0,0.2137,44.0
2022-11-01 16:00:00,4,533.0,0.2257,42.5
2022-11-01 17:00:00,4,537.0,0.2286,41.7
2022-11-01 18:00:00,4,548.0,0.2329,41.3
2022-11-01 19:00:00,4,541.0,0.1686,46.9
2022-11-01 20:00:00,4,569.0,0.2158,46.4
2022-11-01 21:00:00,4,551.0,0.2345,43.6
2022-11-01 22:00:00,4,541.0,0.2218,42.9
2022-11-01 23:00:00,4,551.0,0.2442,41.1
2022-11-02 00:00:00,4,506.0,0.2621,37.7
2022-11-02 01:00:00,4,536.0,0.2545,36.6
2022-11-02 02:00:00,4,544.0,0.2541,36.4
2022-11-02 03:00:00,4,535.0,0.2647,35.6
2022-11-02 04:00:00,4,531.0,0.2535,35.8
2022-11-02 05:00:00,4,508.0,0.2306,37.0
2022-11-02 06:00:00,4,541.0,0.2333,38.2
2022-11-02 07:00:00,4,539.0,0.2632,36.9
2022-11-02 08:00:00,4,540.0,0.3074,33.5
2022-11-02 09:00:00,4,544.0,0.2568,34.6
2022-11-02 10:00:00,4,524.0,0.2501,35.3
2022-11-02 11:00:00,4,519.0,0.2581,34.8
2022-11-02 12:00:00,4,493.0,0.2465,34.5
2022-11-02 13:00:00,4,527.0,0.2322,36.4
2022-11-02 14:00:00,4,543.0,0.2758,35.1
2022-11-02 15:00:00,4,458.0,0.3579,27.9
2022-11-02 16:00:00,4,460.0,0.3068,26.1
2022-11-02 17:00:00,4,433.0,0.2019,31.4
2022-11-02 18:00:00,4,534.0,0.2738,32.4
2022-11-02 19:00:00,4,413.0,0.1897,35.0
2022-11-02 20:00:00,4,495.0,0.2256,35.5
2022-11-02 21:00:00,4,559.0,0.2651,35.5
2022-11-02 22:00:00,4,428.0,0.1936,36.1
2022-11-02 23:00:00,4,488.0,0.233,35.5
2022-11-03 00:00:00,4,543.0,0.2558,35.5
2022-11-03 01:00:00,4,536.0,0.2738,34.5
2022-11-03 02:00:00,4,524.0,0.2835,33.4
2022-11-03 03:00:00,4,537.0,0.2479,34.5
2022-11-03 04:00:00,4,510.0,0.2557,34.2
2022-11-03 05:00:00,4,539.0,0.2561,34.9
2022-11-03 06:00:00,4,554.0,0.2652,35.0
2022-11-03 07:00:00,4,560.0,0.256,35.8
2022-11-03 08:00:00,4,552.0,0.2507,35.9
